matched	Tur,_Orach_Chaim.238.1
matched	Sefer_HaChinukh.75.3
matched	Sefer_HaChinukh.336.7
matched	Sefer_HaChinukh.400.9
matched	Sefer_HaChinukh.406.5
matched	Sefer_HaChinukh.430.11
matched	Sefer_HaChinukh.579.14
matched	Tosafot_on_Sukkah.3b.8.1
matched	Tosafot_on_Sukkah.3b.8.1
matched	Tosafot_on_Sukkah.4a.3.1
matched	Tosafot_on_Sukkah.4a.3.1
didn't match	Tosafot_on_Sukkah.4b.1.1
matched	Tosafot_on_Sukkah.5a.11.1
matched	Tosafot_on_Sukkah.6a.5.2
matched	Tosafot_on_Sukkah.7b.1.1
matched	Tosafot_on_Sukkah.7b.1.1
matched	Tosafot_on_Sukkah.7b.2.1
matched	Tosafot_on_Sukkah.9a.7.1
matched	Tosafot_on_Sukkah.13a.9.1
matched	Tosafot_on_Sukkah.16b.8.1
matched	Tosafot_on_Sukkah.16b.8.1
matched	Tosafot_on_Sukkah.16b.8.1
matched	Tosafot_on_Sukkah.16b.8.1
matched	Tosafot_on_Sukkah.16b.8.1
matched	Tosafot_on_Sukkah.18a.16.1
matched	Tosafot_on_Sukkah.18b.3.1
matched	Tosafot_on_Sukkah.20a.2.1
matched	Tosafot_on_Sukkah.23b.5.2
matched	Tosafot_on_Sukkah.23b.5.4
matched	Tosafot_on_Sukkah.23b.5.4
matched	Tosafot_on_Sukkah.23b.5.4
matched	Tosafot_on_Sukkah.24a.1.1
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.26b.9.2
matched	Tosafot_on_Sukkah.28b.1.1
matched	Tosafot_on_Sukkah.30a.2.2
matched	Tosafot_on_Sukkah.37a.6.1
matched	Tosafot_on_Sukkah.38a.9.1
matched	Tosafot_on_Sukkah.40b.11.1
matched	Tosafot_on_Sukkah.42a.5.1
matched	Tosafot_on_Sukkah.42b.5.1
matched	Tosafot_on_Sukkah.44a.11.1
matched	Tosafot_on_Sukkah.50a.1.1
matched	Tosafot_on_Sukkah.50a.1.1
matched	Tosafot_on_Sukkah.50a.1.2
matched	Darashos_HaRan.7.26
matched	Rashi_on_Ketubot.104b.14.2
matched	Rashi_on_Ketubot.104b.15.1
matched	Tosafot_on_Ketubot.3a.5.1
matched	Tosafot_on_Ketubot.3b.5.1
matched	Tosafot_on_Ketubot.4b.9.1
matched	Tosafot_on_Ketubot.5b.3.2
matched	Tosafot_on_Ketubot.6a.3.1
matched	Tosafot_on_Ketubot.6a.3.1
matched	Tosafot_on_Ketubot.12b.6.2
matched	Tosafot_on_Ketubot.12b.6.2
matched	Tosafot_on_Ketubot.13b.16.1
matched	Tosafot_on_Ketubot.13b.16.2
matched	Tosafot_on_Ketubot.14a.4.1
matched	Tosafot_on_Ketubot.18a.9.2
matched	Tosafot_on_Ketubot.26b.2.1
matched	Tosafot_on_Ketubot.29a.1.1
matched	Tosafot_on_Ketubot.29a.1.1
matched	Tosafot_on_Ketubot.29b.9.2
matched	Tosafot_on_Ketubot.29b.9.2
matched	Tosafot_on_Ketubot.30b.6.1
matched	Tosafot_on_Ketubot.32a.8.1
matched	Tosafot_on_Ketubot.33b.9.1
matched	Tosafot_on_Ketubot.34a.9.1
matched	Tosafot_on_Ketubot.35a.2.1
matched	Tosafot_on_Ketubot.35a.5.1
matched	Tosafot_on_Ketubot.35a.5.2
matched	Tosafot_on_Ketubot.35a.5.4
matched	Tosafot_on_Ketubot.37a.3.1
matched	Tosafot_on_Ketubot.37b.6.1
matched	Tosafot_on_Ketubot.38a.4.1
matched	Tosafot_on_Ketubot.55b.2.1
matched	Tosafot_on_Ketubot.55b.2.1
matched	Tosafot_on_Ketubot.63a.2.1
matched	Tosafot_on_Ketubot.74a.7.1
matched	Tosafot_on_Ketubot.76a.5.1
matched	Tosafot_on_Ketubot.85a.13.1
matched	Tosafot_on_Ketubot.107b.15.1
matched	Rashi_on_Zevachim.49b.10.1
matched	Tosafot_on_Megillah.21a.10.1
matched	Tosafot_on_Megillah.21a.11.1
matched	Tosafot_on_Megillah.28b.16.1
matched	Tosafot_on_Megillah.28b.17.1
matched	Teshuvot_haRashba_part_IV.37.2
matched	Teshuvot_haRashba_part_IV.49.3
didn't match	Teshuvot_haRashba_part_IV.118.3
didn't match	Teshuvot_haRashba_part_IV.152.20
matched	Teshuvot_haRashba_part_IV.177.3
didn't match	Teshuvot_haRashba_part_IV.324.2
didn't match	Teshuvot_haRashba_part_V.146.3
didn't match	Teshuvot_haRashba_part_V.156.1
didn't match	Teshuvot_haRashba_part_V.174.2
didn't match	Teshuvot_haRashba_part_V.196.2
matched	Tosafot_on_Niddah.5a.21.1
matched	Tosafot_on_Niddah.9a.20.1
matched	Tosafot_on_Niddah.22a.14.2
matched	Tosafot_on_Niddah.22a.14.2
matched	Tosafot_on_Niddah.30a.22.1
matched	Tosafot_on_Niddah.40b.1.1
matched	Tosafot_on_Niddah.41a.10.2
matched	Tosafot_on_Niddah.41a.10.2
matched	Tosafot_on_Niddah.43b.29.1
matched	Tosafot_on_Niddah.48a.29.2
matched	Tosafot_on_Niddah.49b.31.1
matched	Tosafot_on_Niddah.50a.1.1
matched	Tosafot_on_Niddah.50a.1.1
matched	Tosafot_on_Niddah.50a.26.1
matched	Tosafot_on_Niddah.51b.43.1
matched	Tosafot_on_Niddah.52a.30.1
matched	Tosafot_on_Niddah.57a.7.1
matched	Tosafot_on_Niddah.69b.45.1
matched	Tosafot_on_Niddah.70a.20.1
matched	Rashi_on_Niddah.24a.51.1
matched	Tosafot_on_Eruvin.13a.19.1
matched	Tosafot_on_Eruvin.17b.12.1
matched	Tosafot_on_Eruvin.17b.12.1
matched	Tosafot_on_Eruvin.24a.12.1
matched	Tosafot_on_Eruvin.36b.13.1
matched	Tosafot_on_Eruvin.37a.1.5
matched	Tosafot_on_Eruvin.39b.11.1
matched	Tosafot_on_Eruvin.39b.11.1
matched	Tosafot_on_Eruvin.40a.4.1
matched	Tosafot_on_Eruvin.40a.4.1
didn't match	Tosafot_on_Eruvin.43a.8.1
didn't match	Tosafot_on_Eruvin.64b.16.1
didn't match	Tosafot_on_Eruvin.64b.16.1
matched	Tosafot_on_Eruvin.65b.15.2
matched	Tosafot_on_Eruvin.69a.9.1
matched	Tosafot_on_Eruvin.77b.1.1
matched	Tosafot_on_Eruvin.77b.1.1
matched	Tosafot_on_Eruvin.77b.1.1
matched	Tosafot_on_Eruvin.77b.1.1
matched	Tosafot_on_Eruvin.81b.10.1
matched	Tosafot_on_Eruvin.82a.4.1
matched	Tosafot_on_Eruvin.82a.4.1
matched	Tosafot_on_Eruvin.82a.4.1
matched	Tosafot_on_Eruvin.97b.13.1
matched	Tosafot_on_Eruvin.98b.3.1
matched	Tosafot_on_Eruvin.98b.3.1
matched	Rashi_on_Eruvin.21a.12.1
matched	Tosafot_on_Chagigah.6a.13.1
matched	Tosafot_on_Chagigah.8a.1.1
matched	Tosafot_on_Chagigah.24a.1.1
didn't match	Tosafot_on_Chagigah.25a.10.1
matched	Tosafot_on_Moed_Katan.13b.13.1
matched	Tosafot_on_Moed_Katan.15a.19.1
matched	Tosafot_on_Moed_Katan.27b.5.1
matched	Rosh_on_Beitzah.3.7.1
matched	Tosafot_on_Beitzah.2b.1.1
matched	Tosafot_on_Beitzah.9b.7.1
matched	Tosafot_on_Beitzah.36a.10.1
matched	Tosafot_on_Beitzah.37b.8.1
matched	Tosafot_on_Shabbat.3a.2.1
matched	Tosafot_on_Shabbat.3a.2.1
matched	Tosafot_on_Shabbat.6b.7.1
matched	Tosafot_on_Shabbat.9b.7.1
matched	Tosafot_on_Shabbat.25b.4.1
matched	Tosafot_on_Shabbat.34a.7.1
matched	Tosafot_on_Shabbat.34a.7.1
matched	Tosafot_on_Shabbat.34a.8.2
matched	Tosafot_on_Shabbat.43b.8.1
didn't match	Tosafot_on_Shabbat.44b.3.1
matched	Tosafot_on_Shabbat.76b.6.1
matched	Tosafot_on_Shabbat.91a.7.1
matched	Tosafot_on_Shabbat.94a.2.2
matched	Tosafot_on_Shabbat.94b.2.3
matched	Tosafot_on_Shabbat.110b.6.1
matched	Tosafot_on_Shabbat.112b.2.2
matched	Tosafot_on_Shabbat.127a.5.1
matched	Tosafot_on_Shabbat.127b.20.1
matched	Tosafot_on_Shabbat.131b.7.2
matched	Ran_on_Nedarim.2a.2.2
matched	Ran_on_Nedarim.2a.2.2
matched	Ran_on_Nedarim.7b.6.1
matched	Ran_on_Nedarim.8a.2.1
matched	Ran_on_Nedarim.8b.4.1
didn't match	Ran_on_Nedarim.45b.1.2
matched	Tosafot_on_Yoma.6a.5.1
matched	Tosafot_on_Yoma.6b.2.3
matched	Tosafot_on_Yoma.7a.8.2
matched	Tosafot_on_Yoma.7b.1.1
matched	Tosafot_on_Yoma.8a.11.1
matched	Tosafot_on_Yoma.11b.5.1
matched	Tosafot_on_Yoma.24a.10.1
matched	Tosafot_on_Yoma.29a.9.1
matched	Tosafot_on_Yoma.29a.9.1
matched	Tosafot_on_Yoma.30a.1.1
matched	Tosafot_on_Yoma.31a.6.1
matched	Tosafot_on_Yoma.33a.12.1
matched	Tosafot_on_Yoma.34b.6.1
matched	Tosafot_on_Yoma.34b.6.1
matched	Tosafot_on_Yoma.34b.6.1
matched	Tosafot_on_Yoma.34b.8.1
didn't match	Tosafot_on_Yoma.37b.1.1
didn't match	Tosafot_on_Yoma.37b.1.1
matched	Tosafot_on_Yoma.42a.8.1
matched	Tosafot_on_Yoma.42a.8.1
matched	Tosafot_on_Yoma.45b.11.1
matched	Tosafot_on_Yoma.45b.11.1
matched	Tosafot_on_Yoma.45b.11.1
matched	Tosafot_on_Yoma.46a.4.1
matched	Tosafot_on_Yoma.49b.2.1
matched	Tosafot_on_Yoma.51a.6.1
matched	Tosafot_on_Yoma.56a.1.2
matched	Tosafot_on_Yoma.56a.1.2
matched	Tosafot_on_Yoma.56a.1.2
matched	Tosafot_on_Yoma.56a.1.2
matched	Tosafot_on_Yoma.56a.1.2
matched	Tosafot_on_Yoma.57a.6.1
didn't match	Tosafot_on_Yoma.59b.3.1
matched	Tosafot_on_Yoma.60a.7.1
didn't match	Tosafot_on_Yoma.60b.6.1
didn't match	Tosafot_on_Yoma.60b.6.1
didn't match	Tosafot_on_Yoma.60b.6.1
didn't match	Tosafot_on_Yoma.60b.6.1
didn't match	Tosafot_on_Yoma.60b.6.1
matched	Tosafot_on_Yoma.63a.1.1
matched	Tosafot_on_Yoma.63a.1.1
matched	Tosafot_on_Yoma.74b.1.1
matched	Tosafot_on_Yoma.79a.3.2
matched	Tosafot_on_Yoma.79a.3.2
matched	Tosafot_on_Yoma.79a.3.2
matched	Tosafot_on_Yoma.79a.3.2
matched	Tosafot_on_Yoma.79a.3.2
matched	Tosafot_on_Yoma.79a.3.2
matched	Tosafot_on_Yoma.79b.1.1
didn't match	Tosafot_on_Yoma.80a.5.1
didn't match	Tosafot_on_Yoma.82a.13.1
matched	Tosafot_on_Yoma.87b.13.1
didn't match	Be'er_HaGolah,_Well_7.5
matched	Tosafot_on_Bava_Kamma.5a.9.2
matched	Tosafot_on_Bava_Kamma.9a.15.1
matched	Tosafot_on_Bava_Kamma.11b.12.1
matched	Tosafot_on_Bava_Kamma.12a.4.1
matched	Tosafot_on_Bava_Kamma.34b.17.1
matched	Tosafot_on_Bava_Kamma.40a.15.2
matched	Tosafot_on_Bava_Kamma.70b.17.1
matched	Tosafot_on_Bava_Kamma.72a.3.1
matched	Tosafot_on_Bava_Kamma.73a.2.2
matched	Tosafot_on_Bava_Kamma.77b.13.1
matched	Tosafot_on_Bava_Kamma.87a.13.1
matched	Tosafot_on_Bava_Kamma.90a.2.1
matched	Tosafot_on_Bava_Kamma.100a.1.1
matched	Tosafot_on_Bava_Kamma.101a.13.2
matched	Tosafot_on_Bava_Kamma.104b.4.1
matched	Tosafot_on_Bava_Kamma.104b.16.1
matched	Tosafot_on_Bava_Kamma.109a.1.1
matched	Tosafot_on_Bava_Kamma.109a.1.1
matched	Rashi_on_Bava_Kamma.25a.9.1
matched	Netivot_Olam,_Netiv_Hatorah.3.2
matched	Netivot_Olam,_Netiv_Hatorah.9.6
matched	Netivot_Olam,_Netiv_Ha'Avodah.2.4
matched	Netivot_Olam,_Netiv_Ha'Avodah.3.3
matched	Netivot_Olam,_Netiv_Ha'Avodah.6.7
matched	Netivot_Olam,_Netiv_Ha'Avodah.8.2
matched	Netivot_Olam,_Netiv_Ha'Avodah.10.1
matched	Netivot_Olam,_Netiv_Ha'Avodah.13.2
matched	Netivot_Olam,_Netiv_Ha'Avodah.14.1
didn't match	Netivot_Olam,_Netiv_Hadin.2.8
didn't match	Netivot_Olam,_Netiv_Ahavat_Reia.2.2
didn't match	Netivot_Olam,_Netiv_Yirat_Hashem.1.4
didn't match	Netivot_Olam,_Netiv_Halashon.10.2
didn't match	Netivot_Olam,_Netiv_Haprishut.2.3
didn't match	Netivot_Olam,_Netiv_Haleitzanut.1.1
matched	Tosafot_on_Sanhedrin.4a.2.1
matched	Tosafot_on_Sanhedrin.4a.7.1
didn't match	Tosafot_on_Sanhedrin.12b.10.1
matched	Tosafot_on_Sanhedrin.17b.6.1
matched	Tosafot_on_Sanhedrin.24b.19.1
matched	Tosafot_on_Sanhedrin.24b.19.1
matched	Tosafot_on_Sanhedrin.29b.11.1
matched	Tosafot_on_Sanhedrin.33a.2.1
didn't match	Tosafot_on_Sanhedrin.36b.7.2
matched	Tosafot_on_Sanhedrin.42b.5.1
matched	Tosafot_on_Sanhedrin.48a.4.1
matched	Tosafot_on_Sanhedrin.54b.16.1
matched	Tosafot_on_Sanhedrin.73b.12.1
matched	Tosafot_on_Sanhedrin.74a.1.1
matched	Tosafot_on_Sanhedrin.74b.4.1
matched	Tosafot_on_Sanhedrin.76b.17.1
matched	Tosafot_on_Sanhedrin.76b.17.1
matched	Tosafot_on_Sanhedrin.76b.17.1
matched	Tosafot_on_Sanhedrin.77a.2.1
matched	Tosafot_on_Sanhedrin.77a.3.2
matched	Tosafot_on_Sanhedrin.80b.1.1
matched	Tosafot_on_Sanhedrin.80b.2.1
matched	Tosafot_on_Sanhedrin.83b.1.1
matched	Tosafot_on_Sanhedrin.84b.19.1
matched	Tosafot_on_Sanhedrin.85a.1.1
matched	Tosafot_on_Kiddushin.4b.10.1
matched	Tosafot_on_Kiddushin.6b.9.1
matched	Tosafot_on_Kiddushin.10a.10.1
matched	Tosafot_on_Kiddushin.14a.14.1
matched	Tosafot_on_Kiddushin.25b.3.2
matched	Tosafot_on_Kiddushin.28a.10.2
matched	Tosafot_on_Kiddushin.56b.3.1
matched	Tosafot_on_Kiddushin.68a.1.1
matched	Tosafot_on_Kiddushin.78b.13.1
matched	Tosafot_on_Pesachim.28b.12.2
matched	Tosafot_on_Pesachim.55b.3.1
matched	Tosafot_on_Pesachim.67b.5.1
matched	Tosafot_on_Pesachim.84a.1.1
matched	Tosafot_on_Pesachim.108b.2.1
matched	Tosafot_on_Pesachim.120b.13.1
matched	Tosafot_on_Bava_Metzia.3b.9.1
matched	Tosafot_on_Bava_Metzia.5a.14.2
matched	Tosafot_on_Bava_Metzia.5a.17.1
matched	Tosafot_on_Bava_Metzia.12b.2.1
matched	Tosafot_on_Bava_Metzia.13b.1.1
matched	Tosafot_on_Bava_Metzia.13b.1.1
matched	Tosafot_on_Bava_Metzia.56b.10.1
matched	Tosafot_on_Bava_Metzia.65a.9.1
matched	Tosafot_on_Bava_Metzia.72a.6.1
matched	Tosafot_on_Bava_Metzia.82b.4.1
matched	Tosafot_on_Bava_Metzia.82b.4.1
matched	Tosafot_on_Bava_Metzia.97b.6.3
matched	Tosafot_on_Bava_Metzia.102b.6.1
matched	Tosafot_on_Bava_Metzia.110a.8.1
matched	Tosafot_on_Bava_Metzia.112b.7.3
matched	Tosafot_on_Bava_Metzia.118a.1.1
matched	Piskei_Challah.2.3
matched	Tosafot_on_Makkot.4b.2.2
matched	Tosafot_on_Makkot.18a.4.1
matched	Tosafot_on_Sotah.6a.7.1
matched	Tosafot_on_Sotah.6b.3.1
matched	Tosafot_on_Sotah.7b.3.2
matched	Tosafot_on_Sotah.15b.11.1
didn't match	Tosafot_on_Sotah.18a.5.1
matched	Tosafot_on_Sotah.18a.13.1
matched	Tosafot_on_Sotah.21b.7.1
matched	Tosafot_on_Sotah.24a.7.1
matched	Tosafot_on_Sotah.24a.15.1
matched	Tosafot_on_Sotah.24a.15.1
matched	Tosafot_on_Sotah.29a.2.1
matched	Tosafot_on_Sotah.33a.16.1
matched	Tosafot_on_Sotah.40b.1.1
matched	Tosafot_on_Sotah.41b.6.1
matched	Rashi_on_Nazir.38a.7.1
matched	Tosafot_on_Nazir.16a.2.1
matched	Tosafot_on_Nazir.29b.9.1
matched	Tosafot_on_Nazir.51a.4.1
matched	Tosafot_on_Nazir.52a.4.3
matched	Tosafot_on_Nazir.54a.2.1
matched	Tosafot_on_Gittin.2a.5.1
matched	Tosafot_on_Gittin.2a.5.1
matched	Tosafot_on_Gittin.7b.7.1
matched	Tosafot_on_Gittin.15b.9.1
matched	Tosafot_on_Gittin.15b.9.1
matched	Tosafot_on_Gittin.15b.9.1
matched	Tosafot_on_Gittin.25a.1.1
matched	Tosafot_on_Gittin.25b.3.1
matched	Tosafot_on_Gittin.26b.13.1
matched	Tosafot_on_Gittin.28b.4.1
matched	Tosafot_on_Gittin.30a.14.1
matched	Tosafot_on_Gittin.30a.17.1
matched	Tosafot_on_Gittin.31a.1.4
matched	Tosafot_on_Gittin.31b.12.1
matched	Tosafot_on_Gittin.35b.2.1
matched	Tosafot_on_Gittin.39a.1.1
matched	Tosafot_on_Gittin.39a.1.1
matched	Tosafot_on_Gittin.40b.10.1
matched	Tosafot_on_Gittin.41a.12.1
matched	Tosafot_on_Gittin.44b.2.2
matched	Tosafot_on_Gittin.46a.1.1
matched	Tosafot_on_Gittin.46b.5.1
matched	Tosafot_on_Gittin.48a.14.1
matched	Tosafot_on_Gittin.48a.14.1
matched	Tosafot_on_Gittin.51a.13.1
matched	Tosafot_on_Gittin.61b.2.1
matched	Tosafot_on_Gittin.61b.5.1
matched	Tosafot_on_Gittin.64b.13.1
matched	Tosafot_on_Gittin.79b.1.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.4.6.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.5.1.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.5.1.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.8.9.7
matched	Kessef_Mishneh_on_Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.8.9.8
matched	Kessef_Mishneh_on_Mishneh_Torah,_Foreign_Worship_and_Customs_of_the_Nations.11.12.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.2.2.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.2.3.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.2.11.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.2.13.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.3.10.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.4.3.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Reading_the_Shema.4.4.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.1.5.1
didn't match	Kessef_Mishneh_on_Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.1.9.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.2.15.1
didn't match	Kessef_Mishneh_on_Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.5.2.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.13.20.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Prayer_and_the_Priestly_Blessing.15.8.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.3.12.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.4.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.4.18.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.5.1.7
matched	Kessef_Mishneh_on_Mishneh_Torah,_Tefillin,_Mezuzah_and_the_Torah_Scroll.5.7.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.1.4.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.1.6.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.1.7.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.1.9.3
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.1.11.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.2.1.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.3.1.4
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.3.3.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.3.4.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.3.8.6
matched	Kessef_Mishneh_on_Mishneh_Torah,_Fringes.3.9.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.2.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.2.4
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.2.7
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.5.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.9.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.9.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.11.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.12.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.13.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.1.15.2
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.3.12.1
matched	Kessef_Mishneh_on_Mishneh_Torah,_Blessings.3.13.1
